ticket_type,ticket_type_name,ticket_type_desc,inet_ticket_type_name,inet_ticket_type_desc,active,protected,host_ticket_type,host_qual_id,host_qual_name,ticket_type_category,class_id,sort_seq,upd_user,upd_datetime,comp_ind,comp_code,default_host_offer_id,default_host_seat_mask,orig_lbd_ticket_type,fantm_message_code,ms_seq_id
_0,,,,,N,N,K-TYPE,74,_X7_,,,927,tm46,7/2/2007 14:37:43:355,N,,0,_0,,,1
_00,,,,,N,N,K-TYPE,101,_X70,,,954,tm46,7/2/2007 14:37:43:355,N,,0,_00,,,2
_01,Group Marketing 10%,Group Marketing 10%,Group Marketing 10%,Group Marketing 10%,Y,N,K-TYPE,102,_X71,GRP,,955,SPUCHTA,1/29/2025 17:07:12:934894,N,,0,_01,,,3
_02,Marketing 50%,Marketing 50%,Marketing 50%,Marketing 50%,Y,N,K-TYPE,103,_X72,FP,,956,KMYERS,6/12/2024 10:21:39:946315,N,,0,_02,,,4
_03,Marketing 5%,Marketing 5%,Marketing 5%,Marketing 5%,Y,N,K-TYPE,104,_X73,FP,,957,KMYERS,7/17/2024 16:20:37:274408,N,,0,_03,,,5
_04,Marketing 20%,Marketing 20%,Marketing 20%,Marketing 20%,Y,N,K-TYPE,105,_X74,FP,,958,KMYERS,7/17/2024 16:20:37:298395,N,,0,_04,,,6
_05,$5 Ticket,$5 Ticket,$5 Ticket,$5 Ticket,Y,N,K-TYPE,106,_X75,FP,,959,KMYERS,2/2/2023 13:31:37:903622,N,,0,_05,,,7
_06,Maketing 25%,Marketing 25%,Maketing 25%,Marketing 25%,Y,N,K-TYPE,107,_X76,FP,,960,AKRALL,7/29/2024 12:23:08:830954,N,,0,_06,,,8
_07,Non-Int Marketing 10%,Non-Int Marketing 10%,Non-Int Marketing 10%,Non-Int Marketing 10%,Y,N,K-TYPE,108,_X77,FP,,961,SPUCHTA,3/3/2025 12:58:32:047509,N,,0,_07,,,9
_08,,,,,N,N,K-TYPE,109,_X78,,,962,tm46,7/2/2007 14:37:43:355,N,,0,_08,,,10
_09,$19 Group Ticket,$19 Group Ticket,$19 Group Ticket,$19 Group Ticket,Y,N,K-TYPE,110,_X79,GRP,,963,KMYERS,2/2/2024 06:20:29:512222,N,,0,_09,,,11
_0A,,,,,N,N,K-TYPE,75,_X7A,,,928,tm46,7/2/2007 14:37:43:355,N,,0,_0A,,,12
_0B,,,,,N,N,K-TYPE,76,_X7B,,,929,tm46,7/2/2007 14:37:43:355,N,,0,_0B,,,13
_0C,Cinco de Mayo Discount,,Cinco de Mayo Discount,,Y,N,K-TYPE,77,_X7C,GRP,,930,SPUCHTA,5/5/2025 10:48:56:313629,N,,0,_0C,,,14
_0D,,,,,N,N,K-TYPE,78,_X7D,,,931,tm46,7/2/2007 14:37:43:355,N,,0,_0D,,,15
_0E,,,,,N,N,K-TYPE,79,_X7E,,,932,tm46,7/2/2007 14:37:43:355,N,,0,_0E,,,16
_0F,,,,,N,N,K-TYPE,80,_X7F,,,933,tm46,7/2/2007 14:37:43:355,N,,0,_0F,,,17
_0G,,,,,N,N,K-TYPE,81,_X7G,,,934,tm46,7/2/2007 14:37:43:355,N,,0,_0G,,,18
_0H,,,,,N,N,K-TYPE,82,_X7H,,,935,tm46,7/2/2007 14:37:43:355,N,,0,_0H,,,19
_0I,,,,,N,N,K-TYPE,83,_X7I,,,936,tm46,7/2/2007 14:37:43:355,N,,0,_0I,,,20
_0J,,,,,N,N,K-TYPE,84,_X7J,,,937,tm46,7/2/2007 14:37:43:355,N,,0,_0J,,,21
_0K,,,,,N,N,K-TYPE,85,_X7K,,,938,tm46,7/2/2007 14:37:43:355,N,,0,_0K,,,22
_0L,,,,,N,N,K-TYPE,86,_X7L,,,939,tm46,7/2/2007 14:37:43:355,N,,0,_0L,,,23
_0M,,,,,N,N,K-TYPE,87,_X7M,,,940,tm46,7/2/2007 14:37:43:355,N,,0,_0M,,,24
_0N,,,,,N,N,K-TYPE,88,_X7N,,,941,tm46,7/2/2007 14:37:43:355,N,,0,_0N,,,25
_0O,,,,,N,N,K-TYPE,89,_X7O,,,942,tm46,7/2/2007 14:37:43:355,N,,0,_0O,,,26
_0P,,,,,N,N,K-TYPE,90,_X7P,,,943,tm46,7/2/2007 14:37:43:355,N,,0,_0P,,,27
_0Q,,,,,N,N,K-TYPE,91,_X7Q,,,944,tm46,7/2/2007 14:37:43:355,N,,0,_0Q,,,28
_0R,,,,,N,N,K-TYPE,92,_X7R,,,945,tm46,7/2/2007 14:37:43:355,N,,0,_0R,,,29
_0S,,,,,N,N,K-TYPE,93,_X7S,,,946,tm46,7/2/2007 14:37:43:355,N,,0,_0S,,,30
_0T,,,,,N,N,K-TYPE,94,_X7T,,,947,tm46,7/2/2007 14:37:43:355,N,,0,_0T,,,31
_0U,,,,,N,N,K-TYPE,95,_X7U,,,948,tm46,7/2/2007 14:37:43:355,N,,0,_0U,,,32
_0V,,,,,N,N,K-TYPE,96,_X7V,,,949,tm46,7/2/2007 14:37:43:355,N,,0,_0V,,,33
_0W,,,,,N,N,K-TYPE,97,_X7W,,,950,tm46,7/2/2007 14:37:43:355,N,,0,_0W,,,34
_0X,,,,,N,N,K-TYPE,98,_X7X,,,951,tm46,7/2/2007 14:37:43:355,N,,0,_0X,,,35
_0Y,,,,,N,N,K-TYPE,99,_X7Y,,,952,tm46,7/2/2007 14:37:43:355,N,,0,_0Y,,,36
_0Z,,,,,N,N,K-TYPE,100,_X7Z,,,953,tm46,7/2/2007 14:37:43:355,N,,0,_0Z,,,37
_1,,,,,N,N,L-TYPE,74,_X7_,,,964,tm46,7/2/2007 14:37:43:355,N,,0,_1,,,38
_10,$10 Ticket,$10 Ticket,$10 Ticket,$10 Ticket,Y,N,L-TYPE,101,_X70,FP,,991,AKRALL,2/7/2023 09:16:41:295738,N,,0,_10,,,39
_11,,,,,N,N,L-TYPE,102,_X71,,,992,tm46,7/2/2007 14:37:43:37,N,,0,_11,,,40
_12,,,,,N,N,L-TYPE,103,_X72,,,993,tm46,7/2/2007 14:37:43:37,N,,0,_12,,,41
_13,,,,,N,N,L-TYPE,104,_X73,,,994,tm46,7/2/2007 14:37:43:37,N,,0,_13,,,42
_14,,,,,N,N,L-TYPE,105,_X74,,,995,tm46,7/2/2007 14:37:43:37,N,,0,_14,,,43
_15,$15 Ticket Grp,$15 Ticket Grp,$15 Ticket Grp,$15 Ticket Grp,Y,N,L-TYPE,106,_X75,GRP,,996,SPUCHTA,1/29/2025 17:07:12:949815,N,,0,_15,,,44
_16,$15 Ticket Group,$15 Ticket Group,$15 Ticket Group,$15 Ticket Group,Y,N,L-TYPE,107,_X76,GRP,,997,KMYERS,2/13/2024 13:20:00:36115,N,,0,_16,,,45
_17,$17 Ticket,$17 Ticket,$17 Ticket,$17 Ticket,Y,N,L-TYPE,108,_X77,FP,,998,KMYERS,10/16/2023 13:20:12:66706,N,,0,_17,,,46
_18,$18 Ticket,$18 Ticket,$18 Ticket,$18 Ticket,Y,N,L-TYPE,109,_X78,FP,,999,AKRALL,6/26/2024 08:14:23:331025,N,,0,_18,,,47
_19,,,,,N,N,L-TYPE,110,_X79,,,1000,tm46,7/2/2007 14:37:43:37,N,,0,_19,,,48
_1A,,,,,N,N,L-TYPE,75,_X7A,,,965,tm46,7/2/2007 14:37:43:355,N,,0,_1A,,,49
_1B,,,,,N,N,L-TYPE,76,_X7B,,,966,tm46,7/2/2007 14:37:43:355,N,,0,_1B,,,50
_1C,,,,,N,N,L-TYPE,77,_X7C,,,967,tm46,7/2/2007 14:37:43:355,N,,0,_1C,,,51
_1D,,,,,N,N,L-TYPE,78,_X7D,,,968,tm46,7/2/2007 14:37:43:37,N,,0,_1D,,,52
_1E,,,,,N,N,L-TYPE,79,_X7E,,,969,tm46,7/2/2007 14:37:43:37,N,,0,_1E,,,53
_1F,,,,,N,N,L-TYPE,80,_X7F,,,970,tm46,7/2/2007 14:37:43:37,N,,0,_1F,,,54
_1G,,,,,N,N,L-TYPE,81,_X7G,,,971,tm46,7/2/2007 14:37:43:37,N,,0,_1G,,,55
_1H,,,,,N,N,L-TYPE,82,_X7H,,,972,tm46,7/2/2007 14:37:43:37,N,,0,_1H,,,56
_1I,,,,,N,N,L-TYPE,83,_X7I,,,973,tm46,7/2/2007 14:37:43:37,N,,0,_1I,,,57
_1J,,,,,N,N,L-TYPE,84,_X7J,,,974,tm46,7/2/2007 14:37:43:37,N,,0,_1J,,,58
_1K,,,,,N,N,L-TYPE,85,_X7K,,,975,tm46,7/2/2007 14:37:43:37,N,,0,_1K,,,59
_1L,,,,,N,N,L-TYPE,86,_X7L,,,976,tm46,7/2/2007 14:37:43:37,N,,0,_1L,,,60
_1M,,,,,N,N,L-TYPE,87,_X7M,,,977,tm46,7/2/2007 14:37:43:37,N,,0,_1M,,,61
_1N,,,,,N,N,L-TYPE,88,_X7N,,,978,tm46,7/2/2007 14:37:43:37,N,,0,_1N,,,62
_1O,,,,,N,N,L-TYPE,89,_X7O,,,979,tm46,7/2/2007 14:37:43:37,N,,0,_1O,,,63
_1P,,,,,N,N,L-TYPE,90,_X7P,,,980,tm46,7/2/2007 14:37:43:37,N,,0,_1P,,,64
_1Q,,,,,N,N,L-TYPE,91,_X7Q,,,981,tm46,7/2/2007 14:37:43:37,N,,0,_1Q,,,65
_1R,,,,,N,N,L-TYPE,92,_X7R,,,982,tm46,7/2/2007 14:37:43:37,N,,0,_1R,,,66
_1S,,,,,N,N,L-TYPE,93,_X7S,,,983,tm46,7/2/2007 14:37:43:37,N,,0,_1S,,,67
_1T,,,,,N,N,L-TYPE,94,_X7T,,,984,tm46,7/2/2007 14:37:43:37,N,,0,_1T,,,68
_1U,,,,,N,N,L-TYPE,95,_X7U,,,985,tm46,7/2/2007 14:37:43:37,N,,0,_1U,,,69
_1V,,,,,N,N,L-TYPE,96,_X7V,,,986,tm46,7/2/2007 14:37:43:37,N,,0,_1V,,,70
_1W,,,,,N,N,L-TYPE,97,_X7W,,,987,tm46,7/2/2007 14:37:43:37,N,,0,_1W,,,71
_1X,,,,,N,N,L-TYPE,98,_X7X,,,988,tm46,7/2/2007 14:37:43:37,N,,0,_1X,,,72
_1Y,,,,,N,N,L-TYPE,99,_X7Y,,,989,tm46,7/2/2007 14:37:43:37,N,,0,_1Y,,,73
_1Z,,,,,N,N,L-TYPE,100,_X7Z,,,990,tm46,7/2/2007 14:37:43:37,N,,0,_1Z,,,74
_2,,,,,N,N,M-TYPE,74,_X7_,,,1001,tm46,7/2/2007 14:37:43:37,N,,0,_2,,,75
_20,$20 Ticket Marketing,$20 Ticket Marketing,$20 Ticket Marketing,$20 Ticket Marketing,Y,N,M-TYPE,101,_X70,FP,,1028,SPUCHTA,2/18/2025 05:53:06:134517,N,,0,_20,,,76
_21,20% Discount All Access,20% Discount All Access,20% Discount All Access,20% Discount All Access,Y,N,M-TYPE,102,_X71,FP,,1029,KMYERS,11/6/2023 07:44:44:475947,N,,0,_21,,,77
_22,2022 Weekend Pass Pricing,2022 Weekend Pass Pricing,2022 Weekend Pass Pricing,2022 Weekend Pass Pricing,Y,N,M-TYPE,103,_X72,FP,,1030,KMYERS,1/23/2023 09:59:16:30173,N,,0,_22,,,78
_23,20% Discount Weekend Pass,20% Discount Weekend Pass,20% Discount Weekend Pass,20% Discount Weekend Pass,Y,N,M-TYPE,104,_X73,FP,,1031,KMYERS,11/6/2023 07:45:06:046886,N,,0,_23,,,79
_24,$24 TIcket,$24 Ticket,$24 TIcket,$24 Ticket,Y,N,M-TYPE,105,_X74,FP,,1032,AKRALL,6/26/2024 08:14:23:352123,N,,0,_24,,,80
_25,$25 Ticket,$25 Ticket,$25 Ticket,$25 Ticket,Y,N,M-TYPE,106,_X75,FP,,1033,KMYERS,6/12/2024 08:22:08:052655,N,,0,_25,,,81
_26,,,,,N,N,M-TYPE,107,_X76,,,1034,tm46,7/2/2007 14:37:43:37,N,,0,_26,,,82
_27,,,,,N,N,M-TYPE,108,_X77,,,1035,tm46,7/2/2007 14:37:43:37,N,,0,_27,,,83
_28,,,,,N,N,M-TYPE,109,_X78,,,1036,tm46,7/2/2007 14:37:43:37,N,,0,_28,,,84
_29,,,,,N,N,M-TYPE,110,_X79,,,1037,tm46,7/2/2007 14:37:43:37,N,,0,_29,,,85
_2A,,,,,N,N,M-TYPE,75,_X7A,,,1002,tm46,7/2/2007 14:37:43:37,N,,0,_2A,,,86
_2B,,,,,N,N,M-TYPE,76,_X7B,,,1003,tm46,7/2/2007 14:37:43:37,N,,0,_2B,,,87
_2C,,,,,N,N,M-TYPE,77,_X7C,,,1004,tm46,7/2/2007 14:37:43:37,N,,0,_2C,,,88
_2D,,,,,N,N,M-TYPE,78,_X7D,,,1005,tm46,7/2/2007 14:37:43:37,N,,0,_2D,,,89
_2E,,,,,N,N,M-TYPE,79,_X7E,,,1006,tm46,7/2/2007 14:37:43:37,N,,0,_2E,,,90
_2F,,,,,N,N,M-TYPE,80,_X7F,,,1007,tm46,7/2/2007 14:37:43:37,N,,0,_2F,,,91
_2G,,,,,N,N,M-TYPE,81,_X7G,,,1008,tm46,7/2/2007 14:37:43:37,N,,0,_2G,,,92
_2H,,,,,N,N,M-TYPE,82,_X7H,,,1009,tm46,7/2/2007 14:37:43:37,N,,0,_2H,,,93
_2I,,,,,N,N,M-TYPE,83,_X7I,,,1010,tm46,7/2/2007 14:37:43:37,N,,0,_2I,,,94
_2J,,,,,N,N,M-TYPE,84,_X7J,,,1011,tm46,7/2/2007 14:37:43:37,N,,0,_2J,,,95
_2K,,,,,N,N,M-TYPE,85,_X7K,,,1012,tm46,7/2/2007 14:37:43:37,N,,0,_2K,,,96
_2L,,,,,N,N,M-TYPE,86,_X7L,,,1013,tm46,7/2/2007 14:37:43:37,N,,0,_2L,,,97
_2M,,,,,N,N,M-TYPE,87,_X7M,,,1014,tm46,7/2/2007 14:37:43:37,N,,0,_2M,,,98
_2N,,,,,N,N,M-TYPE,88,_X7N,,,1015,tm46,7/2/2007 14:37:43:37,N,,0,_2N,,,99
_2O,,,,,N,N,M-TYPE,89,_X7O,,,1016,tm46,7/2/2007 14:37:43:37,N,,0,_2O,,,100
_2P,,,,,N,N,M-TYPE,90,_X7P,,,1017,tm46,7/2/2007 14:37:43:37,N,,0,_2P,,,101
_2Q,,,,,N,N,M-TYPE,91,_X7Q,,,1018,tm46,7/2/2007 14:37:43:37,N,,0,_2Q,,,102
_2R,,,,,N,N,M-TYPE,92,_X7R,,,1019,tm46,7/2/2007 14:37:43:37,N,,0,_2R,,,103
_2S,,,,,N,N,M-TYPE,93,_X7S,,,1020,tm46,7/2/2007 14:37:43:37,N,,0,_2S,,,104
_2T,,,,,N,N,M-TYPE,94,_X7T,,,1021,tm46,7/2/2007 14:37:43:37,N,,0,_2T,,,105
_2U,,,,,N,N,M-TYPE,95,_X7U,,,1022,tm46,7/2/2007 14:37:43:37,N,,0,_2U,,,106
_2V,,,,,N,N,M-TYPE,96,_X7V,,,1023,tm46,7/2/2007 14:37:43:37,N,,0,_2V,,,107
_2W,,,,,N,N,M-TYPE,97,_X7W,,,1024,tm46,7/2/2007 14:37:43:37,N,,0,_2W,,,108
_2X,,,,,N,N,M-TYPE,98,_X7X,,,1025,tm46,7/2/2007 14:37:43:37,N,,0,_2X,,,109
_2Y,,,,,N,N,M-TYPE,99,_X7Y,,,1026,tm46,7/2/2007 14:37:43:37,N,,0,_2Y,,,110
_2Z,,,,,N,N,M-TYPE,100,_X7Z,,,1027,tm46,7/2/2007 14:37:43:37,N,,0,_2Z,,,111
_3,Other,Complimentary - Other,Other,Complimentary - Other,Y,N,COMP,74,_X7_,CMP,,1038,tm46,7/2/2007 14:37:43:37,Y,1,37,_3,,,112
_30,$30 Ticket,$30 Ticket,$30 Ticket,$30 Ticket,Y,N,COMP,101,_X70,FP,,1065,AKRALL,8/8/2024 11:04:19:961044,N,,37,_30,,,113
_31,,,,,N,N,COMP,102,_X71,CMP,,1066,tm46,7/2/2007 14:37:43:386,Y,,37,_31,,,114
_32,,,,,N,N,COMP,103,_X72,CMP,,1067,tm46,7/2/2007 14:37:43:386,Y,,37,_32,,,115
_33,,,,,N,N,COMP,104,_X73,CMP,,1068,tm46,7/2/2007 14:37:43:386,Y,,37,_33,,,116
_34,,,,,N,N,COMP,105,_X74,CMP,,1069,tm46,7/2/2007 14:37:43:386,Y,,37,_34,,,117
_35,$35 Ticket,$35 Ticket,$35 Ticket,$35 Ticket,Y,N,COMP,106,_X75,FP,,1070,AKRALL,7/29/2024 12:12:20:850328,N,,37,_35,,,118
_36,,,,,N,N,COMP,107,_X76,CMP,,1071,tm46,7/2/2007 14:37:43:386,Y,,37,_36,,,119
_37,,,,,N,N,COMP,108,_X77,CMP,,1072,tm46,7/2/2007 14:37:43:386,Y,,37,_37,,,120
_38,$38 Ticket,$38 Ticket,$38 Ticket,$38 Ticket,Y,N,COMP,109,_X78,CMP,,1073,AKRALL,8/20/2024 15:18:12:818212,N,,37,_38,,,121
_39,,,,,N,N,COMP,110,_X79,CMP,,1074,tm46,7/2/2007 14:37:43:386,Y,,37,_39,,,122
_3A,,,,,N,N,COMP,75,_X7A,CMP,,1039,tm46,7/2/2007 14:37:43:37,Y,,37,_3A,,,123
_3B,,,,,N,N,COMP,76,_X7B,CMP,,1040,tm46,7/2/2007 14:37:43:37,Y,,37,_3B,,,124
_3C,,,,,N,N,COMP,77,_X7C,CMP,,1041,tm46,7/2/2007 14:37:43:37,Y,,37,_3C,,,125
_3D,,,,,N,N,COMP,78,_X7D,CMP,,1042,tm46,7/2/2007 14:37:43:37,Y,,37,_3D,,,126
_3E,,,,,N,N,COMP,79,_X7E,CMP,,1043,tm46,7/2/2007 14:37:43:37,Y,,37,_3E,,,127
_3F,,,,,N,N,COMP,80,_X7F,CMP,,1044,tm46,7/2/2007 14:37:43:37,Y,,37,_3F,,,128
_3G,,,,,N,N,COMP,81,_X7G,CMP,,1045,tm46,7/2/2007 14:37:43:37,Y,,37,_3G,,,129
_3H,,,,,N,N,COMP,82,_X7H,CMP,,1046,tm46,7/2/2007 14:37:43:37,Y,,37,_3H,,,130
_3I,,,,,N,N,COMP,83,_X7I,CMP,,1047,tm46,7/2/2007 14:37:43:37,Y,,37,_3I,,,131
_3J,,,,,N,N,COMP,84,_X7J,CMP,,1048,tm46,7/2/2007 14:37:43:386,Y,,37,_3J,,,132
_3K,,,,,N,N,COMP,85,_X7K,CMP,,1049,tm46,7/2/2007 14:37:43:386,Y,,37,_3K,,,133
_3L,,,,,N,N,COMP,86,_X7L,CMP,,1050,tm46,7/2/2007 14:37:43:386,Y,,37,_3L,,,134
_3M,,,,,N,N,COMP,87,_X7M,CMP,,1051,tm46,7/2/2007 14:37:43:386,Y,,37,_3M,,,135
_3N,,,,,N,N,COMP,88,_X7N,CMP,,1052,tm46,7/2/2007 14:37:43:386,Y,,37,_3N,,,136
_3O,,,,,N,N,COMP,89,_X7O,CMP,,1053,tm46,7/2/2007 14:37:43:386,Y,,37,_3O,,,137
_3P,,,,,N,N,COMP,90,_X7P,CMP,,1054,tm46,7/2/2007 14:37:43:386,Y,,37,_3P,,,138
_3Q,,,,,N,N,COMP,91,_X7Q,CMP,,1055,tm46,7/2/2007 14:37:43:386,Y,,37,_3Q,,,139
_3R,,,,,N,N,COMP,92,_X7R,CMP,,1056,tm46,7/2/2007 14:37:43:386,Y,,37,_3R,,,140
_3S,3Step Group Ticket,3Step Group Ticket,3Step Group TIcke,3Step Group Ticket,Y,N,COMP,93,_X7S,GRP,,1057,AKRALL,1/14/2025 11:38:26:506604,N,,37,_3S,,,141
_3T,,,,,N,N,COMP,94,_X7T,CMP,,1058,tm46,7/2/2007 14:37:43:386,Y,,37,_3T,,,142
_3U,,,,,N,N,COMP,95,_X7U,CMP,,1059,tm46,7/2/2007 14:37:43:386,Y,,37,_3U,,,143
_3V,,,,,N,N,COMP,96,_X7V,CMP,,1060,tm46,7/2/2007 14:37:43:386,Y,,37,_3V,,,144
_3W,,,,,N,N,COMP,97,_X7W,CMP,,1061,tm46,7/2/2007 14:37:43:386,Y,,37,_3W,,,145
_3X,,,,,N,N,COMP,98,_X7X,CMP,,1062,tm46,7/2/2007 14:37:43:386,Y,,37,_3X,,,146
_3Y,,,,,N,N,COMP,99,_X7Y,CMP,,1063,tm46,7/2/2007 14:37:43:386,Y,,37,_3Y,,,147
